Symbol  ,Date    ,Time  ,Open  ,High    ,Low   ,Closed,,,,,
NIFTY_F1,20150901,10:28,7920,7920,7918.15,7918.95,8025,22681924,,,
NIFTY_F1,20150901,10:29,7918.95,7918.95,7915.1,7915.1,8625,22681924,,,
NIFTY_F1,20150901,10:30,7915.25,7916.95,7914,7914.75,14550,22681924,,,
NIFTY_F1,20150901,10:31,7914.1,7918.5,7913,7913.8,14675,22688124,,,
NIFTY_F1,20150901,10:32,7913,7914,7910,7912,20025,22688124,,,
NIFTY_F1,20150901,10:33,7913.25,7916,7912,7916,32250,22688124,,,
NIFTY_F1,20150901,10:34,7914.55,7917.85,7914,7916.1,28550,22711776,,,
NIFTY_F1,20150901,10:35,7917.7,7921.9,7916,7921.05,22700,22711776,,,
NIFTY_F1,20150901,10:36,7920.2,7922,7919,7920.6,17675,22711776,,,
NIFTY_F1,20150901,10:37,7919.65,7922.5,7917.6,7918.35,18450,22743024,,,
NIFTY_F1,20150901,10:38,7918.5,7921,7916.9,7918.85,18000,22743024,,,
NIFTY_F1,20150901,10:39,7919,7919,7916.15,7918.05,10650,22743024,,,
NIFTY_F1,20150901,10:40,7916.15,7917.45,7910.45,7910.95,39575,22456824,,,
NIFTY_F1,20150901,10:41,7910.5,7915.15,7908,7910.45,40500,22456824,,,
NIFTY_F1,20150901,10:42,7910.1,7913,7909.4,7912.05,16775,22456824,,,
NIFTY_F1,20150901,10:43,7912.2,7915,7912,7914.45,9575,22484800,,,
NIFTY_F1,20150901,10:44,7913.5,7915.15,7913.4,7914.75,12300,22484800,,,
NIFTY_F1,20150901,10:45,7914.75,7916.5,7914.75,7915.15,14225,22484800,,,
NIFTY_F1,20150901,10:46,7915.5,7917.1,7915,7917.1,8550,22496824,,,
NIFTY_F1,20150901,10:47,7918.35,7920.15,7917.05,7919.8,15275,22496824,,,
NIFTY_F1,20150901,10:48,7921,7921,7917.65,7919.45,11025,22496824,,,
NIFTY_F1,20150901,10:49,7920,7920,7916.1,7916.1,9275,22506050,,,
NIFTY_F1,20150901,10:50,7916,7916.9,7908,7910.1,28075,22506050,,,
NIFTY_F1,20150901,10:51,7909.05,7913.95,7908.25,7912.65,18775,22506050,,,
NIFTY_F1,20150901,10:52,7913.9,7915,7912.2,7912.2,6850,22519924,,,
NIFTY_F1,20150901,10:53,7912.5,7917.95,7912.5,7917,11625,22519924,,,
NIFTY_F1,20150901,10:54,7916.95,7919.95,7916.95,7918.1,13300,22519924,,,
NIFTY_F1,20150901,10:55,7919.5,7920,7917,7917.5,10400,22524076,,,
NIFTY_F1,20150901,10:56,7917.5,7920,7916,7920,6125,22524076,,,
NIFTY_F1,20150901,10:57,7920,7921,7917.55,7920,26300,22524076,,,
NIFTY_F1,20150901,10:58,7919.45,7922.45,7918.55,7921.8,15475,22541800,,,
NIFTY_F1,20150901,10:59,7921,7924.6,7918.65,7921,33150,22541800,,,
NIFTY_F1,20150901,11:00,7920.4,7924,7919,7923.9,13325,22541800,,,
NIFTY_F1,20150901,11:01,7923.9,7929,7922,7924.95,38700,22540124,,,
NIFTY_F1,20150901,11:02,7925,7925,7920,7920,17300,22540124,,,
NIFTY_F1,20150901,11:03,7920.95,7921.7,7918.1,7919.55,10425,22540124,,,
NIFTY_F1,20150901,11:04,7919.2,7920.35,7918.15,7919.85,9000,22545824,,,
NIFTY_F1,20150901,11:05,7919.8,7923.2,7919.8,7922.6,8775,22545824,,,
NIFTY_F1,20150901,11:06,7923,7928,7921.9,7925,17600,22545824,,,
NIFTY_F1,20150901,11:07,7925,7929,7924.5,7928.05,35925,22547324,,,
NIFTY_F1,20150901,11:08,7928,7929,7927,7927.05,28275,22547324,,,
NIFTY_F1,20150901,11:09,7927.6,7929,7923.15,7928.15,39750,22547324,,,
NIFTY_F1,20150901,11:10,7928.45,7928.75,7923.55,7924.6,16850,22550824,,,
NIFTY_F1,20150901,11:11,7924.55,7928.7,7923.4,7928.7,14650,22550824,,,
NIFTY_F1,20150901,11:12,7928.75,7931.75,7924.85,7927.1,43125,22550824,,,
NIFTY_F1,20150901,11:13,7927.3,7929.95,7926.5,7928.05,16575,22572450,,,
NIFTY_F1,20150901,11:14,7928.9,7933,7928.1,7933,19700,22572450,,,
NIFTY_F1,20150901,11:15,7932.05,7933.75,7928.65,7930,29150,22572450,,,
NIFTY_F1,20150901,11:16,7930.2,7931.55,7928,7928,10250,22579624,,,
NIFTY_F1,20150901,11:17,7927.1,7930,7924.35,7927.8,18775,22579624,,,
NIFTY_F1,20150901,11:18,7928.95,7930.9,7927.55,7928,23525,22579624,,,
NIFTY_F1,20150901,11:19,7928.05,7930,7924.4,7927.3,15375,22568824,,,
NIFTY_F1,20150901,11:20,7927.3,7928.5,7924.95,7924.95,10050,22568824,,,
NIFTY_F1,20150901,11:21,7924.9,7925.35,7919,7925.25,43625,22568824,,,
NIFTY_F1,20150901,11:22,7923,7924.15,7920.5,7921.9,4425,22578950,,,
NIFTY_F1,20150901,11:23,7921.3,7921.85,7920.4,7921,6325,22578950,,,
NIFTY_F1,20150901,11:24,7920.95,7923.5,7920,7921.2,8800,22578950,,,
NIFTY_F1,20150901,11:25,7921,7923.5,7920,7923.5,7750,22588776,,,
NIFTY_F1,20150901,11:26,7922.95,7923,7915,7918,27675,22588776,,,
NIFTY_F1,20150901,11:27,7916.75,7918,7915.2,7915.95,8450,22588776,,,
NIFTY_F1,20150901,11:28,7915.95,7916.6,7911.05,7912.85,41425,22599400,,,
NIFTY_F1,20150901,11:29,7914.45,7915.75,7906.2,7908.3,65500,22599400,,,
NIFTY_F1,20150901,11:30,7908.2,7909.95,7906,7909.1,27625,22599400,,,
NIFTY_F1,20150901,11:31,7911.6,7915.85,7910.65,7914.1,34800,22628550,,,
NIFTY_F1,20150901,11:32,7914.35,7914.55,7910.7,7911.65,16300,22628550,,,
NIFTY_F1,20150901,11:33,7911.65,7913,7908.25,7908.25,18225,22628550,,,
NIFTY_F1,20150901,11:34,7908.1,7909,7903.5,7909,34825,22632200,,,
NIFTY_F1,20150901,11:35,7909,7909.45,7887.35,7898.9,252925,22632200,,,
NIFTY_F1,20150901,11:36,7898.95,7904.15,7897.9,7903.5,61500,22632200,,,
NIFTY_F1,20150901,11:37,7904,7905.65,7900.35,7901,37250,22657476,,,
NIFTY_F1,20150901,11:38,7900,7900,7895.9,7898.25,54725,22657476,,,
NIFTY_F1,20150901,11:39,7897,7897.6,7893.6,7894.55,62025,22657476,,,
NIFTY_F1,20150901,11:40,7895,7895,7881,7889.35,162675,22739776,,,
NIFTY_F1,20150901,11:41,7889.35,7892.5,7889.35,7891.95,71300,22739776,,,
NIFTY_F1,20150901,11:42,7891.95,7893.7,7888.25,7889.1,37475,22739776,,,
NIFTY_F1,20150901,11:43,7889.75,7893.3,7889.75,7893.3,39675,22782850,,,
NIFTY_F1,20150901,11:44,7893.5,7894,7891.5,7894,21650,22782850,,,
NIFTY_F1,20150901,11:45,7894.7,7894.7,7885.05,7889.5,53975,22782850,,,
NIFTY_F1,20150901,11:46,7889.45,7892.45,7886.1,7890,28800,22794576,,,
NIFTY_F1,20150901,11:47,7889.15,7891,7888.45,7890.5,14025,22794576,,,
NIFTY_F1,20150901,11:48,7890.5,7891,7886.2,7890,23650,22794576,,,
NIFTY_F1,20150901,11:49,7889.9,7890.5,7886.3,7890.3,20625,22783176,,,
NIFTY_F1,20150901,11:50,7890.5,7893,7889,7892,19875,22783176,,,
NIFTY_F1,20150901,11:51,7892.55,7896.7,7892,7895.35,29625,22783176,,,
NIFTY_F1,20150901,11:52,7896,7896,7890,7891.5,25925,22765500,,,
NIFTY_F1,20150901,11:53,7891.5,7893,7889.25,7890.85,24850,22765500,,,
NIFTY_F1,20150901,11:54,7891,7892.25,7890,7891,23525,22765500,,,
NIFTY_F1,20150901,11:55,7890.1,7896,7890,7896,18375,22750724,,,
NIFTY_F1,20150901,11:56,7896,7898,7895.1,7897,27450,22750724,,,
NIFTY_F1,20150901,11:57,7896.3,7896.5,7894.1,7896,16150,22750724,,,
NIFTY_F1,20150901,11:58,7896,7898.2,7895.8,7898,14000,22754276,,,
NIFTY_F1,20150901,11:59,7898,7902.8,7897,7901.4,39700,22754276,,,
NIFTY_F1,20150901,12:00,7901.35,7901.35,7894.05,7894.05,59300,22754276,,,
NIFTY_F1,20150901,12:01,7894.5,7894.6,7890.05,7893.55,40050,22734076,,,
NIFTY_F1,20150901,12:02,7894,7897,7893.55,7894.05,40600,22734076,,,
NIFTY_F1,20150901,12:03,7893.8,7894.5,7889.5,7890,37800,22734076,,,
NIFTY_F1,20150901,12:04,7890,7894,7887.5,7891.25,50275,22732400,,,
NIFTY_F1,20150901,12:05,7890.15,7892.55,7888.5,7890,30150,22732400,,,
NIFTY_F1,20150901,12:06,7890.1,7892,7889.4,7890,17175,22732400,,,
NIFTY_F1,20150901,12:07,7890,7890.25,7888.5,7889.9,21975,22751950,,,
NIFTY_F1,20150901,12:08,7889.9,7892,7889,7889.75,29450,22751950,,,
NIFTY_F1,20150901,12:09,7889.55,7889.95,7875.05,7878.15,134125,22751950,,,
NIFTY_F1,20150901,12:10,7877.1,7881,7875,7875,84275,22763124,,,
NIFTY_F1,20150901,12:11,7875,7879,7871.55,7878,80550,22763124,,,
NIFTY_F1,20150901,12:12,7877.85,7881.2,7877.4,7881.2,39425,22763124,,,
NIFTY_F1,20150901,12:13,7880.95,7884.35,7879.25,7882.25,18125,22697324,,,
NIFTY_F1,20150901,12:14,7882.25,7886.5,7880.65,7886.5,29425,22697324,,,
NIFTY_F1,20150901,12:15,7886.55,7888.8,7882,7883.6,22875,22697324,,,
NIFTY_F1,20150901,12:16,7883,7883.9,7872.25,7876,54825,22721176,,,
NIFTY_F1,20150901,12:17,7876.4,7880.6,7876.3,7878.9,21400,22721176,,,
NIFTY_F1,20150901,12:18,7880,7880,7876,7877.9,35100,22721176,,,
NIFTY_F1,20150901,12:19,7877.3,7881,7877.3,7878.25,24675,22737950,,,
NIFTY_F1,20150901,12:20,7878.5,7880.75,7876.1,7879.95,23925,22737950,,,
NIFTY_F1,20150901,12:21,7878.3,7880.8,7876,7876,34350,22737950,,,
NIFTY_F1,20150901,12:22,7876.05,7877.5,7862.4,7865.15,164625,22758750,,,
NIFTY_F1,20150901,12:23,7865.9,7869.6,7865.9,7869.45,58400,22758750,,,
NIFTY_F1,20150901,12:24,7869.9,7875,7868.7,7875,40175,22758750,,,
NIFTY_F1,20150901,12:25,7874.9,7875.95,7872.45,7875.95,28575,22788524,,,
NIFTY_F1,20150901,12:26,7875.8,7878.05,7874.65,7877.55,25450,22788524,,,
NIFTY_F1,20150901,12:27,7877.05,7879,7875.1,7875.1,27550,22788524,,,
NIFTY_F1,20150901,12:28,7875.25,7881,7875.25,7881,16125,22798476,,,
NIFTY_F1,20150901,12:29,7880.5,7884.25,7879.05,7882.6,26475,22798476,,,
NIFTY_F1,20150901,12:30,7882.6,7887.1,7880.1,7881.9,40175,22798476,,,
NIFTY_F1,20150901,12:31,7880.75,7889,7880.5,7887.05,48000,22806100,,,
NIFTY_F1,20150901,12:32,7887.4,7889.3,7882.05,7884.5,36925,22806100,,,
NIFTY_F1,20150901,12:33,7884.5,7885.2,7882,7882.3,16275,22806100,,,
NIFTY_F1,20150901,12:34,7883.05,7883.55,7880.2,7882.95,18800,22794850,,,
NIFTY_F1,20150901,12:35,7881.55,7886.9,7881.55,7883.6,24950,22794850,,,
NIFTY_F1,20150901,12:36,7882.45,7888,7881.25,7888,26650,22794850,,,
NIFTY_F1,20150901,12:37,7887.1,7892.8,7886.25,7888.05,90625,22836550,,,
NIFTY_F1,20150901,12:38,7889.95,7890,7885.8,7885.8,22625,22836550,,,
NIFTY_F1,20150901,12:39,7886,7886,7882.5,7884.2,16475,22836550,,,
NIFTY_F1,20150901,12:40,7883.55,7884,7877.5,7881.55,25025,22828300,,,
NIFTY_F1,20150901,12:41,7881.45,7887.05,7881,7885.8,27650,22828300,,,
NIFTY_F1,20150901,12:42,7885.8,7887.85,7885,7885.8,37625,22828300,,,
NIFTY_F1,20150901,12:43,7886,7890.5,7886,7890,44475,22814424,,,
NIFTY_F1,20150901,12:44,7890.15,7891,7885.8,7889.1,24525,22814424,,,
NIFTY_F1,20150901,12:45,7888.45,7888.95,7884.05,7886,11925,22814424,,,
NIFTY_F1,20150901,12:46,7885.05,7886,7880.1,7880.6,12050,22838400,,,
NIFTY_F1,20150901,12:47,7880,7883.9,7877.8,7883.75,15500,22838400,,,
NIFTY_F1,20150901,12:48,7883.5,7884.4,7878.15,7878.15,11400,22838400,,,
NIFTY_F1,20150901,12:49,7879.75,7881.75,7878.05,7879.85,16400,22847400,,,
NIFTY_F1,20150901,12:50,7879.95,7880,7877,7877,12550,22847400,,,
NIFTY_F1,20150901,12:51,7876.95,7876.95,7868.5,7870.9,76075,22847400,,,
NIFTY_F1,20150901,12:52,7871.6,7875,7870.5,7872.35,26750,22888200,,,
NIFTY_F1,20150901,12:53,7873.8,7873.8,7868.8,7869.4,25275,22888200,,,
NIFTY_F1,20150901,12:54,7868.15,7879.8,7868,7879,25900,22888200,,,
NIFTY_F1,20150901,12:55,7879.8,7884,7878,7882.75,19175,22884824,,,
NIFTY_F1,20150901,12:56,7880.15,7880.8,7878,7878.4,13900,22884824,,,
NIFTY_F1,20150901,12:57,7879.25,7880,7874,7874,15550,22884824,,,
NIFTY_F1,20150901,12:58,7874,7877,7873.05,7874.75,19700,22896776,,,
NIFTY_F1,20150901,12:59,7874,7875,7867.45,7869,39750,22896776,,,
NIFTY_F1,20150901,13:00,7869,7871.95,7868.05,7869.95,19725,22896776,,,
NIFTY_F1,20150901,13:01,7869.9,7876.5,7869.8,7876.45,33300,22915224,,,
NIFTY_F1,20150901,13:02,7876.45,7877.7,7874.15,7877.7,14575,22915224,,,
NIFTY_F1,20150901,13:03,7877.7,7880,7875.45,7879,15650,22915224,,,
NIFTY_F1,20150901,13:04,7877.05,7879,7870.1,7870.1,18450,22937776,,,
NIFTY_F1,20150901,13:05,7870.5,7873,7863.4,7872.9,46350,22937776,,,
NIFTY_F1,20150901,13:06,7872.5,7872.65,7866.5,7868.8,28875,22937776,,,
NIFTY_F1,20150901,13:07,7868,7872.35,7868,7870.85,14800,22963000,,,
NIFTY_F1,20150901,13:08,7871.95,7877.95,7871,7877.95,15375,22963000,,,
NIFTY_F1,20150901,13:09,7874.8,7875.95,7871.05,7872,13250,22963000,,,
NIFTY_F1,20150901,13:10,7872.65,7877.5,7871,7875.6,16275,22974976,,,
NIFTY_F1,20150901,13:11,7877.3,7877.3,7869.9,7871.1,26400,22974976,,,
NIFTY_F1,20150901,13:12,7871.55,7871.9,7865.7,7868,22200,22974976,,,
NIFTY_F1,20150901,13:13,7868,7870.2,7867.8,7869,18350,23010850,,,
NIFTY_F1,20150901,13:14,7868,7868.9,7863,7864.95,35650,23010850,,,
NIFTY_F1,20150901,13:15,7864.85,7867,7858.3,7864.8,78725,23010850,,,
NIFTY_F1,20150901,13:16,7864.25,7864.35,7851.55,7853,173700,23037000,,,
NIFTY_F1,20150901,13:17,7852,7853,7840.05,7843.4,205750,23037000,,,
NIFTY_F1,20150901,13:18,7843.4,7843.95,7836.2,7841.75,121850,23037000,,,
NIFTY_F1,20150901,13:19,7839.95,7844,7833.3,7843.9,90225,23123150,,,
NIFTY_F1,20150901,13:20,7843.5,7847.95,7843.5,7846.6,61775,23123150,,,
NIFTY_F1,20150901,13:21,7847.4,7849,7845.5,7847,37000,23123150,,,
NIFTY_F1,20150901,13:22,7847,7847,7838.15,7840.15,62800,23164524,,,
NIFTY_F1,20150901,13:23,7840.2,7840.9,7836.45,7836.85,33400,23164524,,,
NIFTY_F1,20150901,13:24,7835.1,7844.7,7832.5,7844.4,53675,23164524,,,
NIFTY_F1,20150901,13:25,7841.8,7851,7841.8,7851,37100,23172200,,,
NIFTY_F1,20150901,13:26,7850,7851,7845.05,7845.4,24750,23172200,,,
NIFTY_F1,20150901,13:27,7845.2,7847,7841.25,7844.5,23000,23172200,,,
NIFTY_F1,20150901,13:28,7844,7844.7,7838.2,7839,27825,23180424,,,
NIFTY_F1,20150901,13:29,7838.6,7844.7,7836.6,7844.7,30500,23180424,,,
NIFTY_F1,20150901,13:30,7842.55,7844.85,7839.2,7844.85,31450,23180424,,,
NIFTY_F1,20150901,13:31,7844,7849.85,7843.55,7849.85,36025,23196676,,,
NIFTY_F1,20150901,13:32,7848.35,7853,7845,7849.45,50475,23196676,,,
NIFTY_F1,20150901,13:33,7850,7852.85,7848.4,7851.9,32000,23196676,,,
NIFTY_F1,20150901,13:34,7850,7860.7,7850,7860,71600,23210276,,,
NIFTY_F1,20150901,13:35,7860,7860.5,7855.05,7855.15,61525,23210276,,,
NIFTY_F1,20150901,13:36,7855,7855.05,7852.15,7852.65,31150,23210276,,,
NIFTY_F1,20150901,13:37,7852.05,7855,7852.05,7853.2,16825,23202900,,,
NIFTY_F1,20150901,13:38,7854,7854.8,7852.1,7852.75,14200,23202900,,,
NIFTY_F1,20150901,13:39,7852.5,7852.6,7845.65,7845.65,23125,23202900,,,
NIFTY_F1,20150901,13:40,7845.5,7849,7842.9,7843,33975,23212276,,,
NIFTY_F1,20150901,13:41,7842.1,7848.9,7840.5,7848.4,29625,23212276,,,
NIFTY_F1,20150901,13:42,7846.45,7848.8,7841.4,7842.35,31800,23212276,,,
NIFTY_F1,20150901,13:43,7841.3,7844.9,7837.05,7843,42125,23242176,,,
NIFTY_F1,20150901,13:44,7842.6,7844.3,7842,7843,19075,23242176,,,
NIFTY_F1,20150901,13:45,7843,7843,7837.55,7838,22475,23242176,,,
NIFTY_F1,20150901,13:46,7839.45,7842.35,7838.55,7842.35,24425,23264424,,,
NIFTY_F1,20150901,13:47,7842,7844.4,7842,7844,21450,23264424,,,
NIFTY_F1,20150901,13:48,7843.5,7844.35,7836.5,7836.5,23525,23264424,,,
NIFTY_F1,20150901,13:49,7838,7838,7821.45,7825.05,147675,23296576,,,
NIFTY_F1,20150901,13:50,7825.85,7827.65,7818,7818,109225,23296576,,,
NIFTY_F1,20150901,13:51,7818.05,7818.5,7813.85,7816,119325,23296576,,,
NIFTY_F1,20150901,13:52,7816,7817.5,7811,7814.9,118650,23385476,,,
NIFTY_F1,20150901,13:53,7814.9,7818.65,7809,7811.1,82775,23385476,,,
NIFTY_F1,20150901,13:54,7811.1,7819.65,7810.6,7818.6,72200,23385476,,,
NIFTY_F1,20150901,13:55,7819.95,7820.35,7815.65,7817,66175,23452350,,,
NIFTY_F1,20150901,13:56,7817,7827,7816.95,7827,53925,23452350,,,
NIFTY_F1,20150901,13:57,7827.5,7828.85,7822.95,7824.25,62200,23452350,,,
NIFTY_F1,20150901,13:58,7824.75,7827,7823,7823.9,30900,23429476,,,
NIFTY_F1,20150901,13:59,7823,7823.5,7818.1,7821,30875,23429476,,,
NIFTY_F1,20150901,14:00,7820.85,7821.1,7805.2,7806.95,83450,23429476,,,
NIFTY_F1,20150901,14:01,7805.1,7813,7805.1,7812.6,54875,23446224,,,
NIFTY_F1,20150901,14:02,7813.25,7815,7808,7808.6,70350,23446224,,,
NIFTY_F1,20150901,14:03,7809,7810.45,7803,7803,59175,23446224,,,
NIFTY_F1,20150901,14:04,7803,7807.2,7801,7802.8,101675,23371076,,,
NIFTY_F1,20150901,14:05,7802.1,7806.65,7796,7796.3,109225,23371076,,,
NIFTY_F1,20150901,14:06,7797.65,7803,7797,7797.5,76025,23371076,,,
NIFTY_F1,20150901,14:07,7797.5,7807.65,7796.55,7807,65600,23386950,,,
NIFTY_F1,20150901,14:08,7808.15,7808.5,7799,7802.95,50825,23386950,,,
NIFTY_F1,20150901,14:09,7801.1,7804,7793,7793.5,63400,23386950,,,
NIFTY_F1,20150901,14:10,7793.75,7802.75,7792.2,7802.75,48725,23400700,,,
NIFTY_F1,20150901,14:11,7802.3,7811.4,7802.3,7811.4,61150,23400700,,,
NIFTY_F1,20150901,14:12,7810,7811.95,7803.75,7805.15,50925,23400700,,,
NIFTY_F1,20150901,14:13,7806,7810.4,7805.5,7806.85,36925,23389450,,,
NIFTY_F1,20150901,14:14,7805,7805.45,7796.6,7802,48850,23389450,,,
NIFTY_F1,20150901,14:15,7802.8,7804.95,7797,7797,38425,23389450,,,
NIFTY_F1,20150901,14:16,7798.6,7798.6,7786.05,7789.9,97425,23381424,,,
NIFTY_F1,20150901,14:17,7790,7794,7782.8,7786.8,113550,23381424,,,
NIFTY_F1,20150901,14:18,7786,7786,7775.55,7777.95,119900,23381424,,,
NIFTY_F1,20150901,14:19,7777.95,7784,7777,7783.8,73300,23396676,,,
NIFTY_F1,20150901,14:20,7783.5,7784,7763.7,7764.35,150375,23396676,,,
NIFTY_F1,20150901,14:21,7765.7,7774.9,7765.7,7772,136600,23396676,,,
NIFTY_F1,20150901,14:22,7770,7771.55,7760.5,7769.85,124750,23375824,,,
NIFTY_F1,20150901,14:23,7769.9,7772.95,7769.9,7771.85,66100,23375824,,,
NIFTY_F1,20150901,14:24,7771.9,7775.75,7771,7775.75,52425,23375824,,,
NIFTY_F1,20150901,14:25,7775,7777.9,7765.8,7766.35,64200,23381424,,,
NIFTY_F1,20150901,14:26,7768.05,7772.25,7765.55,7772.25,35250,23381424,,,
NIFTY_F1,20150901,14:27,7773,7775.4,7768,7768,41350,23381424,,,
NIFTY_F1,20150901,14:28,7768,7768,7751.4,7751.8,129075,23421876,,,
NIFTY_F1,20150901,14:29,7751.4,7761.8,7751.4,7761,103825,23421876,,,
NIFTY_F1,20150901,14:30,7760,7762,7755,7762,66600,23421876,,,
NIFTY_F1,20150901,14:31,7762.4,7766.45,7761.25,7763.9,58975,23469250,,,
NIFTY_F1,20150901,14:32,7763,7768,7759.1,7761,74800,23469250,,,
NIFTY_F1,20150901,14:33,7760.2,7775.1,7760,7774.45,54050,23469250,,,
NIFTY_F1,20150901,14:34,7774.15,7782,7772.35,7773.8,80700,23521550,,,
NIFTY_F1,20150901,14:35,7773.8,7780.9,7770.9,7780,82575,23521550,,,
NIFTY_F1,20150901,14:36,7780.9,7781.5,7771,7775,62950,23521550,,,
NIFTY_F1,20150901,14:37,7772.9,7773.75,7766.6,7768,35100,23542576,,,
NIFTY_F1,20150901,14:38,7766.6,7773.8,7766.6,7772.1,45075,23542576,,,
NIFTY_F1,20150901,14:39,7773.85,7782.05,7773.45,7781.95,50800,23542576,,,
NIFTY_F1,20150901,14:40,7782,7785.95,7781,7781.05,74550,23545876,,,
NIFTY_F1,20150901,14:41,7780,7787.1,7780,7784.85,50200,23545876,,,
NIFTY_F1,20150901,14:42,7784.3,7784.95,7779,7779,69250,23545876,,,
NIFTY_F1,20150901,14:43,7779,7782,7778,7780.35,71150,23565776,,,
NIFTY_F1,20150901,14:44,7779.65,7780.8,7772,7773.8,41875,23565776,,,
NIFTY_F1,20150901,14:45,7774.25,7776.3,7771.85,7773.95,18875,23565776,,,
NIFTY_F1,20150901,14:46,7774.7,7775.65,7763,7763.5,58950,23603576,,,
NIFTY_F1,20150901,14:47,7763.7,7768,7763,7765.3,48825,23603576,,,
NIFTY_F1,20150901,14:48,7766.05,7770.5,7763.15,7770.5,37450,23603576,,,
NIFTY_F1,20150901,14:49,7770,7773.3,7770,7771,29800,23629776,,,
NIFTY_F1,20150901,14:50,7771.05,7774,7769,7769,37950,23629776,,,
NIFTY_F1,20150901,14:51,7768.9,7772.3,7768.15,7772.3,60025,23629776,,,
NIFTY_F1,20150901,14:52,7771,7772.45,7769.5,7772.45,38950,23689150,,,
NIFTY_F1,20150901,14:53,7772.45,7773.15,7770.5,7771.2,47875,23689150,,,
NIFTY_F1,20150901,14:54,7770.4,7770.4,7762.1,7762.1,54400,23689150,,,
NIFTY_F1,20150901,14:55,7763.9,7767.85,7761,7766.9,40400,23726200,,,
NIFTY_F1,20150901,14:56,7766,7774.05,7763.1,7773.15,57175,23726200,,,
NIFTY_F1,20150901,14:57,7774.95,7779.95,7774,7778.05,55700,23726200,,,
NIFTY_F1,20150901,14:58,7778.05,7778.1,7773.8,7777.75,50600,23752724,,,
NIFTY_F1,20150901,14:59,7776.25,7781.6,7776.05,7776.65,64100,23752724,,,
NIFTY_F1,20150901,15:00,7776.05,7777.3,7771,7776,75175,23752724,,,
NIFTY_F1,20150901,15:01,7776.75,7782.9,7775,7782.9,82525,23748176,,,
NIFTY_F1,20150901,15:02,7782.5,7788.25,7782.5,7786.3,74300,23748176,,,
NIFTY_F1,20150901,15:03,7786.85,7786.85,7781.05,7784,76775,23748176,,,
NIFTY_F1,20150901,15:04,7786,7788.75,7783.85,7788,54250,23781550,,,
NIFTY_F1,20150901,15:05,7788,7791.15,7786,7788.45,68300,23781550,,,
NIFTY_F1,20150901,15:06,7787,7797.85,7786.65,7796.05,102050,23781550,,,
NIFTY_F1,20150901,15:07,7796.05,7796.8,7792.6,7796,61975,23790000,,,
NIFTY_F1,20150901,15:08,7795.8,7797,7787.35,7787.35,54500,23790000,,,
NIFTY_F1,20150901,15:09,7787.95,7796.5,7786.3,7796.05,51100,23790000,,,
NIFTY_F1,20150901,15:10,7796.55,7804.9,7796.25,7804.9,144275,23768424,,,
NIFTY_F1,20150901,15:11,7804.95,7808.25,7801.5,7801.5,114875,23768424,,,
NIFTY_F1,20150901,15:12,7801.95,7802,7798,7799.9,59175,23768424,,,
NIFTY_F1,20150901,15:13,7798.25,7799.4,7794,7795.2,47125,23755950,,,
NIFTY_F1,20150901,15:14,7794,7797.7,7793.3,7797.05,37350,23755950,,,
NIFTY_F1,20150901,15:15,7796.7,7803,7796.7,7801,80050,23755950,,,
NIFTY_F1,20150901,15:16,7800.7,7806.6,7800.7,7805.2,50650,23761576,,,
NIFTY_F1,20150901,15:17,7807.5,7810,7806.55,7810,72575,23761576,,,
NIFTY_F1,20150901,15:18,7809.75,7815.8,7809.75,7815.3,123800,23761576,,,
NIFTY_F1,20150901,15:19,7815.1,7821.35,7815.1,7816.5,129500,23698450,,,
NIFTY_F1,20150901,15:20,7817.75,7818.05,7811.95,7811.95,68925,23698450,,,
NIFTY_F1,20150901,15:21,7811,7811.6,7806,7806,67700,23698450,,,
NIFTY_F1,20150901,15:22,7806,7806,7800,7803.05,83875,23668700,,,
NIFTY_F1,20150901,15:23,7804.65,7804.9,7801.95,7801.95,44275,23668700,,,
NIFTY_F1,20150901,15:24,7802,7802,7798.15,7802,50225,23668700,,,
NIFTY_F1,20150901,15:25,7802,7805.1,7801.25,7801.5,50050,23645524,,,
NIFTY_F1,20150901,15:26,7801.5,7804,7801.05,7802.85,63850,23645524,,,
NIFTY_F1,20150901,15:27,7802.85,7804,7797,7797.6,76100,23645524,,,
NIFTY_F1,20150901,15:28,7797.15,7798.35,7791.85,7793,86125,23637176,,,
NIFTY_F1,20150901,15:29,7793,7794.5,7790.55,7792,119925,23637176,,,
NIFTY_F1,20150901,15:30,7792,7792,7792,7792,50,23637176,,,
NIFTY_F1,20150902,9:16,7837.7,7846.9,7837.15,7846,181875,22182076,,,BUY 1 Lot Of NIFTY
NIFTY_F1,20150902,9:17,7845.15,7851.5,7844,7851,131075,22182076,,,
NIFTY_F1,20150902,9:18,7850.25,7850.8,7846.45,7846.5,138400,22291676,,,
NIFTY_F1,20150902,9:19,7846.5,7846.75,7838.9,7838.9,125650,22291676,,,
NIFTY_F1,20150902,9:20,7838.5,7838.5,7816.4,7826.5,197375,22291676,,,
NIFTY_F1,20150902,9:21,7825,7830.45,7822,7822,98250,22399950,,,
NIFTY_F1,20150902,9:22,7821.4,7826.8,7814.1,7826.75,110525,22399950,,,
NIFTY_F1,20150902,9:23,7826.1,7833.3,7825.1,7828.65,73550,22399950,,,
NIFTY_F1,20150902,9:24,7828.65,7829.4,7820.8,7823,70775,22428200,,,
